concept_id,code,source,datatype
6159,6159,local,N/A
6160,159809,MCL/CIEL,N/A
6160,6160,local,N/A
6161,6161,local,Coded
6162,6162,local,N/A
6162,159802,MCL/CIEL,N/A
6163,159801,MCL/CIEL,Coded
6163,6163,local,Coded
6164,6164,local,N/A
6164,159808,MCL/CIEL,N/A
6165,159807,MCL/CIEL,N/A
6165,6165,local,N/A
6166,159806,MCL/CIEL,N/A
6166,6166,local,N/A
6167,6167,local,N/A
6167,159805,MCL/CIEL,N/A
6168,6168,local,N/A
6168,159804,MCL/CIEL,N/A
6169,159803,MCL/CIEL,Coded
6169,6169,local,Coded
6170,162085,MCL/CIEL,N/A
6170,6170,local,N/A
6171,159799,MCL/CIEL,N/A
6171,6171,local,N/A
6172,6172,local,N/A
6173,1494,MCL/CIEL,N/A
6173,6173,local,N/A
6174,6174,local,Coded
6174,159800,MCL/CIEL,Coded
6175,6175,local,Coded
6176,6176,local,Coded
6176,159798,MCL/CIEL,Coded
6177,6177,local,Coded
6177,164958,"KENYA EMR",Coded
6178,159797,MCL/CIEL,Coded
6178,6178,local,Coded
6179,6179,local,N/A
6180,104567,MCL/CIEL,N/A
6180,6180,local,N/A
6181,1589,MCL/CIEL,N/A
6181,6181,local,N/A
6182,1541,MCL/CIEL,Coded
6182,6182,local,Coded
6183,6183,local,N/A
6184,6184,local,N/A
6185,6185,local,N/A
6186,6186,local,Coded
6187,6187,local,N/A
6188,6188,local,N/A
6189,6189,local,N/A
6190,6190,local,N/A
6191,6191,local,N/A
6192,6192,local,N/A
6193,6193,local,Coded
6194,6194,local,N/A
6195,6195,local,Coded
6196,6196,local,N/A
6197,159795,MCL/CIEL,N/A
6197,6197,local,N/A
6198,6198,local,N/A
6198,159794,MCL/CIEL,N/A
6199,159793,MCL/CIEL,N/A
6199,6199,local,N/A
6200,6200,local,N/A
6201,159792,MCL/CIEL,Coded
6201,6201,local,Coded
6202,6202,local,N/A
6202,159791,MCL/CIEL,N/A
6203,159790,MCL/CIEL,N/A
6203,6203,local,N/A
6204,159789,MCL/CIEL,N/A
6204,6204,local,N/A
6205,6205,local,N/A
6205,159788,MCL/CIEL,N/A
6206,6206,local,Coded
6206,159786,MCL/CIEL,Coded
6207,159787,MCL/CIEL,Date
6207,6207,local,Date
6208,6208,local,N/A
6209,6209,local,N/A
6214,6214,local,N/A
6215,6215,local,N/A
6215,1714,MCL/CIEL,N/A
6216,159785,MCL/CIEL,N/A
6216,6216,local,N/A
6217,159784,MCL/CIEL,N/A
6217,6217,local,N/A
6218,6218,local,N/A
6218,159783,MCL/CIEL,N/A
6219,6219,local,N/A
6219,159524,MCL/CIEL,N/A
6220,159589,MCL/CIEL,N/A
6220,6220,local,N/A
6221,159618,MCL/CIEL,Coded
6221,6221,local,Coded
6222,159617,MCL/CIEL,Coded
6222,6222,local,Coded
6223,6223,local,Numeric
6223,159782,MCL/CIEL,Numeric
6224,161033,MCL/CIEL,Coded
6224,159917,MCL/CIEL,Coded
6224,6224,local,Coded
6225,6225,local,Numeric
6225,159616,MCL/CIEL,Numeric
6226,1534,MCL/CIEL,N/A
6226,6226,local,N/A
6227,6227,local,N/A
6227,1535,MCL/CIEL,N/A
6228,1587,MCL/CIEL,Coded
6228,6228,local,Coded
6229,6229,local,Text
6229,162093,MCL/CIEL,Text
6230,6230,local,N/A
6231,6231,local,N/A
6232,6232,local,Coded
6233,6233,local,N/A
6234,6234,local,N/A
6234,133473,MCL/CIEL,N/A
6235,159614,MCL/CIEL,Coded
6235,6235,local,Coded
6236,6236,local,Coded
6237,139071,MCL/CIEL,N/A
6237,6237,local,N/A
6238,130073,MCL/CIEL,N/A
6238,6238,local,N/A
6239,6239,local,N/A
6240,6240,local,N/A
6241,6241,local,N/A
6241,1871,MCL/CIEL,N/A
6242,6242,local,N/A
6243,6243,local,N/A
6243,119283,MCL/CIEL,N/A
6244,6244,local,N/A
6245,6245,local,Coded
6246,6246,local,Coded
6247,120732,MCL/CIEL,N/A
6247,6247,local,N/A
6248,6248,local,Coded
6249,6249,local,N/A
6249,143242,MCL/CIEL,N/A
6249,140103,MCL/CIEL,N/A
6250,6250,local,N/A
6250,146931,MCL/CIEL,N/A
6251,159780,MCL/CIEL,Coded
6251,6251,local,Coded
6252,6252,local,Numeric
6254,6254,local,N/A
6255,6255,local,N/A
6256,6256,local,N/A
6257,6257,local,N/A
6258,6258,local,N/A
6259,112603,MCL/CIEL,Coded
6259,6259,local,Coded
6260,6260,local,Coded
6261,6261,local,N/A
6262,6262,local,N/A
6263,6263,local,N/A
6264,159775,MCL/CIEL,Coded
6264,6264,local,Coded
6265,6265,local,Coded
6266,6266,local,Coded
6267,6267,local,N/A
6267,160091,MCL/CIEL,N/A
6268,6268,local,Coded
6268,160090,MCL/CIEL,Coded
6269,159772,MCL/CIEL,N/A
6269,6269,local,N/A
6270,6270,local,N/A
6271,6271,local,N/A
6272,6272,local,N/A
6273,159693,MCL/CIEL,N/A
6273,6273,local,N/A
6274,6274,local,Coded
6274,159771,MCL/CIEL,Coded
6275,123748,MCL/CIEL,N/A
6275,6275,local,N/A
6276,6276,local,N/A
6277,159770,MCL/CIEL,N/A
6277,6277,local,N/A
6278,6278,local,N/A
6278,159769,MCL/CIEL,N/A
6279,6279,local,N/A
6279,1575,MCL/CIEL,N/A
6280,1577,MCL/CIEL,N/A
6280,6280,local,N/A
6281,1573,MCL/CIEL,Coded
6281,6281,local,Coded
6282,1447,MCL/CIEL,N/A
6282,6282,local,N/A
6284,6284,local,N/A
6285,6285,local,Coded
6286,159778,MCL/CIEL,N/A
6287,159777,MCL/CIEL,Coded
6288,164957,"KENYA EMR",N/A
6290,159715,MCL/CIEL,N/A
6290,6290,local,N/A
6292,159767,MCL/CIEL,Coded
6293,159776,MCL/CIEL,Numeric
6293,6293,local,Numeric
6294,159766,MCL/CIEL,Coded
6294,6294,local,Coded
6295,6295,local,N/A
6295,159710,MCL/CIEL,N/A
6296,159712,MCL/CIEL,N/A
6296,6296,local,N/A
6297,159707,MCL/CIEL,Coded
6297,6297,local,Coded
6298,6298,local,N/A
6299,6299,local,Coded
6300,6300,local,N/A
6300,159612,MCL/CIEL,N/A
6301,159611,MCL/CIEL,N/A
6301,6301,local,N/A
6302,6302,local,Numeric
6302,159764,MCL/CIEL,Numeric
6303,159763,MCL/CIEL,Numeric
6303,6303,local,Numeric
6304,159681,MCL/CIEL,Numeric
6304,6304,local,Numeric
6305,6305,local,Numeric
6306,159683,MCL/CIEL,Numeric
6306,6306,local,Numeric
6307,159682,MCL/CIEL,Numeric
6307,6307,local,Numeric
6308,6308,local,Numeric
6308,159762,MCL/CIEL,Numeric
6309,6309,local,Numeric
6310,159760,MCL/CIEL,Numeric
6310,6310,local,Numeric
6311,6311,local,N/A
6312,6312,local,N/A
6313,6313,local,N/A
6314,6314,local,N/A
6315,6315,local,N/A
6316,6316,local,N/A
6317,6317,local,N/A
6318,6318,local,Coded
6319,6319,local,N/A
6320,6320,local,N/A
6321,6321,local,Coded
6322,6322,local,N/A
6327,6327,local,Coded
6327,159765,MCL/CIEL,Coded
6328,6328,local,Coded
6328,159680,MCL/CIEL,Coded
6329,159759,MCL/CIEL,Coded
6329,6329,local,Coded
6330,159758,MCL/CIEL,Coded
6330,6330,local,Coded
6331,6331,local,Coded
6331,159757,MCL/CIEL,Coded
6332,6332,local,N/A
6332,159743,MCL/CIEL,N/A
6333,6333,local,Coded
6333,159700,MCL/CIEL,Coded
6334,6334,local,N/A
6334,118935,MCL/CIEL,N/A
6335,6335,local,Coded
6336,6336,local,Coded
6337,161441,MCL/CIEL,Coded
6337,6337,local,Coded
6338,159610,MCL/CIEL,N/A
6340,6340,local,N/A
6341,6341,local,Coded
6342,6342,local,Coded
6343,159405,MCL/CIEL,N/A
6343,6343,local,N/A
6344,6344,MCL/CIEL,N/A
6344,159407,MCL/CIEL,N/A
6361,6361,local,N/A
6361,1944,MCL/CIEL,N/A
6362,159685,MCL/CIEL,N/A
6362,6362,local,N/A
6363,159686,MCL/CIEL,N/A
6363,6363,local,N/A
6364,6364,local,N/A
6364,1943,MCL/CIEL,N/A
6365,6365,local,N/A
6365,159691,MCL/CIEL,N/A
6366,159687,MCL/CIEL,N/A
6366,6366,local,N/A
6367,159755,MCL/CIEL,N/A
6367,6367,local,N/A
6368,6368,local,N/A
6368,159679,MCL/CIEL,N/A
6369,6369,local,Coded
6369,159387,MCL/CIEL,Coded
6370,6370,local,N/A
6370,1942,MCL/CIEL,N/A
6371,159688,MCL/CIEL,N/A
6371,6371,local,N/A
6372,159689,MCL/CIEL,N/A
6372,6372,local,N/A
6373,6373,local,N/A
6374,6374,local,N/A
6375,6375,local,N/A
6376,159753,MCL/CIEL,N/A
6376,6376,local,N/A
6377,6377,local,N/A
6377,159752,MCL/CIEL,N/A
6378,159754,MCL/CIEL,N/A
6378,6378,local,N/A
6379,159751,MCL/CIEL,N/A
6379,6379,local,N/A
6380,1507,MCL/CIEL,N/A
6380,6380,local,N/A
6381,6381,local,N/A
6381,1506,MCL/CIEL,N/A
6382,159609,MCL/CIEL,N/A
6382,6382,local,N/A
6383,159608,MCL/CIEL,N/A
6383,6383,local,N/A
6384,6384,local,N/A
6385,159678,MCL/CIEL,N/A
6385,6385,local,N/A
6386,1511,MCL/CIEL,Coded
6386,6386,local,Coded
6387,159577,MCL/CIEL,N/A
6387,6387,local,N/A
6388,6388,local,N/A
6388,159742,MCL/CIEL,N/A
6389,159578,MCL/CIEL,N/A
6389,6389,local,N/A
6390,159741,MCL/CIEL,Coded
6390,6390,local,Coded
6391,159750,MCL/CIEL,N/A
6391,6391,local,N/A
6392,159746,MCL/CIEL,N/A
6392,6392,local,N/A
6393,6393,local,N/A
6393,159745,MCL/CIEL,N/A
6394,1650,MCL/CIEL,N/A
6394,6394,local,N/A
6395,159748,MCL/CIEL,N/A
6395,6395,local,N/A
6396,159744,MCL/CIEL,N/A
6396,6396,local,N/A
6397,6397,local,Coded
6397,159747,MCL/CIEL,Coded
6398,6398,local,Coded
6398,159749,MCL/CIEL,Coded
6399,6399,local,N/A
6400,6400,local,N/A
6401,159674,MCL/CIEL,N/A
6401,6401,local,N/A
6403,159675,MCL/CIEL,N/A
6403,6403,local,N/A
6404,159676,MCL/CIEL,N/A
6404,6404,local,N/A
6405,6405,local,N/A
6405,159677,MCL/CIEL,N/A
6406,6406,local,N/A
6407,6407,local,N/A
6407,159673,MCL/CIEL,N/A
6408,6408,local,N/A
6410,159740,MCL/CIEL,Coded
6410,6410,local,Coded
6411,6411,local,N/A
6412,6412,local,N/A
6413,6413,local,N/A
6414,6414,local,N/A
6415,1613,MCL/CIEL,N/A
6415,6415,local,N/A
6415,162063,MCL/CIEL,N/A
6416,6416,local,N/A
6416,1787,MCL/CIEL,N/A
6417,6417,local,Coded
6418,6418,local,N/A
6419,1896,MCL/CIEL,Coded
6419,6419,local,Coded
6420,6420,local,N/A
6421,6421,local,N/A
6422,6422,local,N/A
6423,6423,local,N/A
6424,6424,local,Coded
6425,6425,local,Coded
6425,159606,MCL/CIEL,Coded
6426,159672,MCL/CIEL,Coded
6426,6426,local,Coded
6427,6427,local,Numeric
6428,159590,MCL/CIEL,Date
6428,6428,local,Date
6429,1789,MCL/CIEL,Numeric
6429,1409,MCL/CIEL,Numeric
6429,6429,local,Numeric
6430,159603,MCL/CIEL,Numeric
6430,6430,local,Numeric
6431,159604,MCL/CIEL,Numeric
6431,6431,local,Numeric
6432,6432,local,Numeric
6432,159605,MCL/CIEL,Numeric
6433,6433,local,Numeric
6435,1601,MCL/CIEL,N/A
6435,6435,local,N/A
6436,6436,local,N/A
6437,159662,MCL/CIEL,N/A
6437,6437,local,N/A
6438,159671,MCL/CIEL,N/A
6438,6438,local,N/A
6439,6439,local,N/A
6439,159670,MCL/CIEL,N/A
6440,6440,local,N/A
6441,1572,MCL/CIEL,Coded
6441,6441,local,Coded
6442,159739,MCL/CIEL,N/A
6442,6442,local,N/A
6443,6443,local,Coded
6443,1573,MCL/CIEL,Coded
6444,6444,local,Text
6445,6445,local,Coded
6446,6446,local,Text
6447,6447,local,Text
6448,6448,local,Coded
6449,6449,local,N/A
6449,159669,MCL/CIEL,N/A
6450,159738,MCL/CIEL,N/A
6450,6450,local,N/A
6451,159737,MCL/CIEL,N/A
6451,6451,local,N/A
6452,159668,MCL/CIEL,Coded
6452,6452,local,Coded
6453,151750,MCL/CIEL,Coded
6453,6453,local,Coded
6454,6454,local,Coded
6454,159667,MCL/CIEL,Coded
6455,6455,local,N/A
6456,6456,local,N/A
6457,6457,local,N/A
6457,118744,MCL/CIEL,N/A
6458,127259,MCL/CIEL,N/A
6458,6458,local,N/A
6458,113195,MCL/CIEL,N/A
6459,6459,local,N/A
6460,130108,MCL/CIEL,N/A
6460,6460,local,N/A
6463,6463,local,Numeric
6464,6464,local,N/A
6465,6465,local,N/A
6466,6466,local,Text
6467,1652,MCL/CIEL,N/A
6467,6467,local,N/A
6468,6468,local,Coded
6469,6469,local,N/A
6470,6470,local,N/A
6471,6471,local,N/A
6473,6473,local,Coded
6474,6474,local,Coded
6475,6475,local,Coded
6476,6476,local,N/A
6477,6477,local,N/A
6478,6478,local,Coded
6479,6479,local,N/A
6480,6480,local,Coded
6481,6481,local,N/A
6482,6482,local,N/A
6483,6483,local,N/A
6484,6484,local,N/A
6485,6485,local,N/A
6486,6486,local,N/A
6487,6487,local,N/A
6488,6488,local,N/A
6489,6489,local,N/A
6490,6490,local,N/A
6491,6491,local,Coded
6492,6492,local,Coded
6493,6493,local,N/A
6494,6494,local,N/A
6495,6495,local,N/A
6496,113928,MCL/CIEL,N/A
6496,6496,local,N/A
6497,141631,MCL/CIEL,N/A
6497,6497,local,N/A
6498,6498,local,Coded
6499,6499,local,N/A
6500,6500,local,N/A
6501,6501,local,N/A
6502,6502,local,N/A
6503,6503,local,Coded
6504,6504,local,Coded
6505,6505,local,N/A
6506,6506,local,N/A
6507,6507,local,N/A
6508,6508,local,N/A
6509,6509,local,Coded
6510,6510,local,Coded
6511,6511,local,Coded
6512,6512,local,Coded
6513,6513,local,Coded
6514,6514,local,Coded
6515,6515,local,N/A
6516,6516,local,N/A
6517,6517,local,N/A
6518,6518,local,N/A
6519,6519,local,N/A
6520,6520,local,Coded
6521,6521,local,N/A
6522,6522,local,N/A
6523,6523,local,N/A
6524,6524,local,N/A
6525,6525,local,N/A
6526,6526,local,N/A
6527,6527,local,N/A
6528,6528,local,Coded
6529,6529,local,N/A
6530,6530,local,N/A
6531,6531,local,N/A
6532,6532,local,N/A
6533,6533,local,N/A
6534,6534,local,N/A
6535,6535,local,N/A
6536,6536,local,Coded
6537,6537,local,N/A
6538,6538,local,N/A
6539,6539,local,N/A
6540,6540,local,Coded
6541,6541,local,N/A
6542,6542,local,N/A
6543,6543,local,N/A
6544,6544,local,N/A
6545,6545,local,N/A
6546,6546,local,N/A
6551,6551,local,Coded
6552,6552,local,N/A
6553,6553,local,N/A
6554,6554,local,N/A
6555,6555,local,N/A
6556,6556,local,N/A
6557,6557,local,N/A
6558,6558,local,Coded
6561,6561,local,N/A
6562,6562,local,N/A
6563,6563,local,N/A
6564,6564,local,N/A
6565,6565,local,N/A
6566,6566,local,N/A
6567,6567,local,N/A
6568,6568,local,N/A
6569,6569,local,N/A
6570,6570,local,N/A
6571,6571,local,N/A
6572,6572,local,N/A
6573,6573,local,N/A
6578,164929,"KENYA EMR",Coded
6578,160581,MCL/CIEL,Coded
6580,6580,local,N/A
6581,6581,local,Coded
6582,6582,local,Coded
6583,6583,local,Coded
6584,6584,local,Coded
6585,6585,local,N/A
6586,6586,local,N/A
6587,6587,local,N/A
6588,6588,local,N/A
6590,6590,local,N/A
6591,6591,local,N/A
6592,6592,local,N/A
6593,6593,local,Coded
6594,6594,local,N/A
6595,6595,local,N/A
6596,6596,local,Coded
6597,6597,local,N/A
6598,6598,local,N/A
6599,6599,local,N/A
6600,6600,local,N/A
6601,6601,local,N/A
6602,6602,local,N/A
6603,6603,local,N/A
6604,6604,local,Coded
6605,6605,local,Coded
6606,6606,local,N/A
6621,160737,MCL/CIEL,N/A
6636,6636,local,N/A
6639,135591,MCL/CIEL,N/A
6647,6647,local,N/A
6648,6648,local,N/A
6649,162075,MCL/CIEL,N/A
6649,6649,local,N/A
6650,6650,local,N/A
6651,115036,MCL/CIEL,N/A
6651,6651,local,N/A
6652,6652,local,N/A
6653,6653,local,Coded
6653,1576,MCL/CIEL,Coded
6654,1685,MCL/CIEL,N/A
6654,6654,local,N/A
6655,159406,MCL/CIEL,N/A
6655,6655,local,N/A
6656,6656,local,N/A
6656,163794,MCL/CIEL,N/A
6657,6657,local,Coded
6658,6658,local,Text
6659,6659,local,Coded
6660,6660,local,Coded
6661,6661,local,N/A
6662,6662,local,N/A
6663,6663,local,N/A
6664,6664,local,N/A
6665,6665,local,Coded
6666,6666,local,Coded
6667,131021,MCL/CIEL,N/A
6667,6667,local,N/A
6670,6670,local,N/A
6671,6671,local,Coded
6672,6672,local,N/A
6678,6678,local,Numeric
6679,103166,MCL/CIEL,N/A
6679,6679,local,N/A
6681,6681,local,Coded
6681,1382,MCL/CIEL,Coded
6683,6683,local,Coded
6684,6684,local,N/A
6685,6685,local,N/A
6686,6686,local,N/A
6687,6687,local,Coded
6687,160575,MCL/CIEL,Coded
6688,6688,local,N/A
6689,6689,local,Coded
6690,6690,local,N/A
6691,6691,local,N/A
6692,6692,local,N/A
6693,6693,local,N/A
6694,6694,local,N/A
6695,6695,local,N/A
6700,1472,MCL/CIEL,N/A
6700,6700,local,N/A
6701,6701,local,N/A
6701,1489,MCL/CIEL,N/A
6702,6702,local,N/A
6703,6703,local,N/A
6703,124261,MCL/CIEL,N/A
6706,6706,local,Coded
6707,6707,local,N/A
6708,1537,MCL/CIEL,N/A
6708,6708,local,N/A
6709,1169,MCL/CIEL,Coded
6709,6709,local,Coded
6710,6710,local,Date
6710,164129,MCL/CIEL,Date
6711,6711,local,Coded
6712,6712,local,N/A
6713,6713,local,N/A
6714,6714,local,N/A
6715,6715,local,N/A
6716,6716,local,Coded
6717,6717,local,N/A
6718,6718,local,N/A
6721,6721,local,Coded
6723,6723,local,N/A
6724,6724,local,N/A
6725,6725,local,N/A
6725,160570,MCL/CIEL,N/A
6726,6726,local,Coded
6727,6727,local,Date
6728,6728,local,N/A
6729,6729,local,N/A
6730,6730,local,N/A
6731,6731,local,N/A
6734,131034,MCL/CIEL,N/A
6734,6734,local,N/A
6735,6735,local,Coded
6736,6736,local,Coded
6737,6737,local,N/A
6738,6738,local,N/A
6739,6739,local,N/A
6740,6740,local,N/A
6741,6741,local,N/A
6742,6742,local,N/A
6743,6743,local,Date
6744,6744,local,Coded
6745,6745,local,Coded
6746,162095,MCL/CIEL,Coded
6746,6746,local,Coded
6747,6747,local,Text
6748,6748,local,Text
6748,162724,MCL/CIEL,Text
6749,6749,local,Coded
6749,160540,MCL/CIEL,Coded
6750,161358,MCL/CIEL,N/A
6750,6750,local,N/A
6751,6751,local,N/A
6752,6752,local,N/A
6753,6753,local,N/A
6754,6754,local,N/A
6755,6755,local,N/A
6756,6756,local,N/A
6757,6757,local,N/A
6758,6758,local,N/A
6759,6759,local,N/A
6760,6760,local,N/A
6761,6761,local,N/A
6762,6762,local,N/A
6763,6763,local,N/A
6764,6764,local,N/A
6765,6765,local,N/A
6766,6766,local,N/A
6767,6767,local,Coded
6768,6768,local,Text
6769,6769,local,Text
6770,6770,local,Coded
6771,6771,local,Coded
6772,6772,local,Coded
6773,6773,local,N/A
6774,6774,local,Coded
6775,6775,local,N/A
6776,6776,local,N/A
6777,6777,local,N/A
6777,78056,MCL/CIEL,N/A
6778,6778,local,N/A
6779,6779,local,N/A
6780,6780,local,N/A
6781,6781,local,N/A
6782,6782,local,N/A
6783,6783,local,Coded
6784,6784,local,N/A
6785,6785,local,N/A
6786,6786,local,Coded
6787,117671,MCL/CIEL,Coded
6787,6787,local,Coded
6788,6788,local,Coded
6790,6790,local,N/A
6791,6791,local,N/A
6792,6792,local,N/A
6793,160643,MCL/CIEL,Coded
6793,6793,local,Coded
6794,6794,local,Text
6795,160647,MCL/CIEL,N/A
6795,6795,local,N/A
6796,6796,local,Coded
6797,6797,local,Coded
6798,6798,local,N/A
6799,6799,local,N/A
6800,6800,local,Coded
6801,6801,local,Numeric
6802,6802,local,Coded
6803,6803,local,Coded
6804,6804,local,Coded
6805,6805,local,N/A
6806,6806,local,Coded
6807,6807,local,Numeric
6808,6808,local,Coded
6809,6809,local,Coded
6810,6810,local,Numeric
6811,6811,local,Numeric
6812,6812,local,Coded
6813,6813,local,Coded
6814,6814,local,Coded
6815,6815,local,N/A
6816,6816,local,Coded
6817,6817,local,N/A
6818,6818,local,N/A
6819,6819,local,Coded
6820,6820,local,N/A
6821,6821,local,N/A
6822,6822,local,N/A
6823,6823,local,N/A
6824,6824,local,N/A
6825,6825,local,N/A
6826,6826,local,N/A
6827,6827,local,N/A
6828,6828,local,Coded
6829,6829,local,N/A
6830,6830,local,Coded
6831,6831,local,Coded
6832,6832,local,Numeric
6833,6833,local,N/A
6833,160635,MCL/CIEL,N/A
6834,160636,MCL/CIEL,N/A
6834,6834,local,N/A
6835,160637,MCL/CIEL,Coded
6835,6835,local,Coded
6836,6836,local,Coded
6837,6837,local,N/A
6838,6838,local,Coded
6839,6839,local,Coded
6840,6840,local,N/A
6841,6841,local,N/A
6842,6842,local,Coded
6843,6843,local,Coded
6844,6844,local,Coded
6845,6845,local,Coded
6846,6846,local,N/A
6847,6847,local,N/A
6848,6848,local,N/A
6849,6849,local,Coded
6850,6850,local,Coded
6851,6851,local,Coded
6851,1380,MCL/CIEL,Coded
6852,6852,local,Coded
6853,6853,local,Coded
6854,6854,local,Text
6855,6855,local,Coded
6856,6856,local,N/A
6857,6857,local,N/A
6858,6858,local,N/A
6859,6859,local,N/A
6866,6866,local,Numeric
6868,6868,local,N/A
6871,1381,MCL/CIEL,Coded
6873,6873,local,N/A
6878,6878,local,Coded
6880,6880,local,N/A
6881,160479,MCL/CIEL,N/A
6881,6881,local,N/A
6890,6890,local,N/A
6891,6891,local,N/A
6892,6892,local,N/A
6893,6893,local,N/A
6894,6894,local,N/A
6895,6895,local,N/A
6895,114413,MCL/CIEL,N/A
6896,6896,local,Coded
6897,6897,local,N/A
6898,6898,local,N/A
6899,6899,local,N/A
6900,6900,local,N/A
6901,6901,local,Coded
6902,6902,local,Coded
6903,6903,local,Coded
6904,6904,local,Coded
6905,6905,local,Numeric
6906,6906,local,Coded
6907,6907,local,Coded
6908,6908,local,Coded
6909,160617,MCL/CIEL,Numeric
6909,6909,local,Numeric
6910,6910,local,N/A
6910,162171,MCL/CIEL,N/A
6911,6911,local,N/A
6912,6912,local,N/A
6913,6913,local,N/A
6914,6914,local,N/A
6915,6915,local,N/A
6916,6916,local,N/A
6917,6917,local,N/A
6918,6918,local,N/A
6919,6919,local,N/A
6920,6920,local,N/A
6921,6921,local,Coded
6922,6922,local,Coded
6923,6923,local,Coded
6924,6924,local,Coded
6925,6925,local,Numeric
6926,6926,local,Coded
6927,6927,local,N/A
6928,6928,local,Coded
6929,6929,local,Coded
6930,6930,local,Coded
6931,6931,local,Coded
6932,6932,local,Coded
6933,6933,local,Coded
6934,6934,local,Coded
6935,6935,local,Coded
6936,6936,local,N/A
6937,6937,local,Coded
6938,6938,local,Coded
6939,6939,local,N/A
6940,6940,local,Coded
6941,6941,local,N/A
6942,6942,local,N/A
6942,159913,MCL/CIEL,N/A
6943,6943,local,Coded
6944,6944,local,N/A
6945,6945,local,N/A
6946,6946,local,Coded
6947,6947,local,Coded
6948,6948,local,Coded
6949,6949,local,N/A
6950,6950,local,Coded
6951,6951,local,Numeric
6952,6952,local,Coded
6953,6953,local,N/A
6954,6954,local,N/A
6955,6955,local,N/A
6956,6956,local,N/A
6957,162342,MCL/CIEL,N/A
6957,6957,local,N/A
6958,6958,local,Coded
6959,6959,local,Coded
6960,6960,local,Coded
6961,6961,local,Numeric
6962,6962,local,Numeric
6963,6963,local,Text
6964,164505,MCL/CIEL,N/A
6964,6964,local,N/A
6965,6965,local,N/A
6965,161363,MCL/CIEL,N/A
6966,162198,MCL/CIEL,N/A
6966,6966,local,N/A
6967,6967,local,Coded
6968,162760,MCL/CIEL,Coded
6968,6968,local,Coded
6969,6969,local,N/A
6970,6970,local,N/A
6970,162863,MCL/CIEL,N/A
6971,142177,MCL/CIEL,N/A
6971,6971,local,N/A
6972,6972,local,N/A
6973,6973,local,N/A
6974,6974,local,N/A
6975,6975,local,Coded
6976,6976,local,Coded
6977,6977,local,N/A
6978,6978,local,N/A
6979,6979,local,N/A
6980,6980,local,N/A
6981,6981,local,Coded
6982,6982,local,Coded
6983,6983,local,N/A
6983,83352,MCL/CIEL,N/A
6985,6985,local,N/A
6986,6986,local,Numeric
6987,6987,local,Text
6988,6988,local,N/A
6989,6989,local,N/A
6990,6990,local,N/A
6991,6991,local,N/A
6992,6992,local,Coded
6993,6993,local,Coded
6994,6994,local,Coded
6995,6995,local,Coded
6997,6997,local,N/A
6998,6998,local,Numeric
6999,6999,local,N/A
7000,7000,local,Coded
7003,7003,local,Coded
7004,7004,local,Coded
7005,7005,local,Numeric
7006,7006,local,Coded
7007,160643,MCL/CIEL,Coded
7007,7007,local,Coded
7008,7008,local,Text
7009,7009,local,Text
7010,7010,local,Coded
7011,7011,local,Coded
7012,7012,local,Coded
7013,160555,MCL/CIEL,Date
7013,7013,local,Date
7014,1729,MCL/CIEL,Coded
7014,7014,local,Coded
7015,7015,local,Coded
7016,7016,local,N/A
7017,7017,local,Coded
7018,7018,local,Boolean
7019,7019,local,Date
7020,118688,MCL/CIEL,N/A
7020,7020,local,N/A
7021,7021,local,N/A
7022,7022,local,N/A
7023,7023,local,N/A
7024,7024,local,Numeric
7025,7025,local,Coded
7026,7026,local,Numeric
7027,7027,local,N/A
7028,7028,local,Coded
7029,7029,local,Date
7030,7030,local,Coded
7031,7031,local,Coded
7032,7032,local,Text
7033,7033,local,N/A
7034,7034,local,N/A
7035,7035,local,N/A
7036,7036,local,N/A
7037,7037,local,N/A
7038,7038,local,Date
7039,7039,local,N/A
7040,7040,local,N/A
7041,7041,local,N/A
7042,7042,local,N/A
7043,1754,MCL/CIEL,Coded
7043,7043,local,Coded
7044,7044,local,N/A
7045,7045,local,N/A
7046,7046,local,N/A
7047,7047,local,N/A
7048,7048,local,Coded
7049,7049,local,N/A
7050,7050,local,N/A
7051,7051,local,N/A
7052,7052,local,N/A
7053,7053,local,N/A
7054,7054,local,N/A
7055,7055,local,N/A
7056,7056,local,N/A
7057,7057,local,N/A
7058,7058,local,N/A
7059,7059,local,Coded
7060,7060,local,Text
7060,161551,MCL/CIEL,Text
7061,7061,local,N/A
7062,7062,local,N/A
7062,160573,MCL/CIEL,N/A
7063,7063,local,N/A
7064,7064,local,N/A
7064,160583,MCL/CIEL,N/A
7065,7065,local,N/A
7065,160588,MCL/CIEL,N/A
7066,7066,local,N/A
7067,7067,local,N/A
7068,7068,local,N/A
7069,160750,MCL/CIEL,Text
7069,7069,local,Text
7070,7070,local,Numeric
7071,7071,local,Coded
7072,7072,local,Coded
7073,7073,local,Coded
7074,160593,MCL/CIEL,N/A
7074,7074,local,N/A
7075,7075,local,Coded
7076,1721,MCL/CIEL,N/A
7076,7076,local,N/A
7077,7077,local,N/A
7081,7081,local,N/A
7082,7082,local,Text
7083,7083,local,Text
7084,7084,local,N/A
7085,7085,local,Datetime
7086,7086,local,Numeric
7086,1425,MCL/CIEL,Numeric
7087,7087,local,Coded
7088,7088,local,Coded
7089,7089,local,N/A
7090,7090,local,Numeric
7091,7091,local,Numeric
7092,7092,local,Numeric
7093,7093,local,Coded
7094,7094,local,N/A
