concept_id,code,source,datatype,source_code
79756,267035,RxNORM,N/A,267035RxNORM
122496,267036007,"SNOMED CT",Coded,"267036007SNOMED CT"
460,267038008,"SNOMED CT",Coded,"267038008SNOMED CT"
158843,267102003,"SNOMED CT",N/A,"267102003SNOMED CT"
902,26733623,"IMO ProblemIT",N/A,"26733623IMO ProblemIT"
118645,267369002,"SNOMED NP",N/A,"267369002SNOMED NP"
450,267,AMPATH,N/A,267AMPATH
965,268458002,"SNOMED NP",Boolean,"268458002SNOMED NP"
162195,268466006,"SNOMED CT",N/A,"268466006SNOMED CT"
126712,27023,"IMO ProblemIT",N/A,"27023IMO ProblemIT"
142177,27053,"IMO ProblemIT",Boolean,"27053IMO ProblemIT"
130792,271613005,"SNOMED CT",N/A,"271613005SNOMED CT"
125866,271681002,"SNOMED CT",N/A,"271681002SNOMED CT"
121629,271737000,"SNOMED CT",N/A,"271737000SNOMED CT"
162042,271737000,"SNOMED NP",N/A,"271737000SNOMED NP"
130908,271757001,"SNOMED CT",N/A,"271757001SNOMED CT"
1249,271757001,"SNOMED NP",N/A,"271757001SNOMED NP"
154317,271767006,"SNOMED CT",N/A,"271767006SNOMED CT"
141830,271789005,"SNOMED CT",N/A,"271789005SNOMED CT"
135367,271795006,"SNOMED CT",N/A,"271795006SNOMED CT"
512,271807003,"SNOMED CT",Coded,"271807003SNOMED CT"
1469,271807003,"SNOMED NP",N/A,"271807003SNOMED NP"
127639,271825005,"SNOMED CT",N/A,"271825005SNOMED CT"
122496,271825005,"SNOMED NP",Coded,"271825005SNOMED NP"
123396,271939006,"SNOMED CT",N/A,"271939006SNOMED CT"
77719,27197,RxNORM,N/A,27197RxNORM
78873,271,AMPATH,N/A,271AMPATH
162626,272060000,"SNOMED NP",N/A,"272060000SNOMED NP"
75842,272,AMPATH,N/A,272AMPATH
116130,27334,"IMO ProblemIT",N/A,"27334IMO ProblemIT"
140501,27337,"IMO ProblemIT",Boolean,"27337IMO ProblemIT"
140707,27344,"IMO ProblemIT",N/A,"27344IMO ProblemIT"
140238,27348,"IMO ProblemIT",Coded,"27348IMO ProblemIT"
124601,27355003,"SNOMED CT",N/A,"27355003SNOMED CT"
871,27356,"IMO ProblemIT",Coded,"27356IMO ProblemIT"
133632,27371,"IMO ProblemIT",N/A,"27371IMO ProblemIT"
135462,2737,PIH,N/A,2737PIH
145762,2738,PIH,N/A,2738PIH
141600,27423,"IMO ProblemIT",N/A,"27423IMO ProblemIT"
126319,27443,"IMO ProblemIT",N/A,"27443IMO ProblemIT"
135695,2744,"IMO ProblemIT",N/A,"2744IMO ProblemIT"
1260,274512008,"SNOMED NP",N/A,"274512008SNOMED NP"
871,274640006,"SNOMED CT",Coded,"274640006SNOMED CT"
110598,274663001,"SNOMED CT",N/A,"274663001SNOMED CT"
130987,27471,"IMO ProblemIT",N/A,"27471IMO ProblemIT"
125207,274743004,"SNOMED CT",N/A,"274743004SNOMED CT"
86663,27479000,"SNOMED CT",N/A,"27479000SNOMED CT"
162561,27479000,"SNOMED NP",N/A,"27479000SNOMED NP"
135595,27479,"IMO ProblemIT",N/A,"27479IMO ProblemIT"
150917,27487,"IMO ProblemIT",N/A,"27487IMO ProblemIT"
150917,27490,"IMO ProblemIT",N/A,"27490IMO ProblemIT"
125864,27493,"IMO ProblemIT",N/A,"27493IMO ProblemIT"
5105,27495,"IMO ProblemIT",N/A,"27495IMO ProblemIT"
123843,27496,"IMO ProblemIT",N/A,"27496IMO ProblemIT"
131028,27504,"IMO ProblemIT",N/A,"27504IMO ProblemIT"
139059,27506,"IMO ProblemIT",N/A,"27506IMO ProblemIT"
135966,275319005,"SNOMED NP",N/A,"275319005SNOMED NP"
999,275498002,"SNOMED CT",N/A,"275498002SNOMED CT"
123529,27558,"IMO ProblemIT",N/A,"27558IMO ProblemIT"
160570,275813002,"SNOMED NP",N/A,"275813002SNOMED NP"
159598,275936005,"SNOMED CT",N/A,"275936005SNOMED CT"
1185,276239002,"SNOMED CT",N/A,"276239002SNOMED CT"
123396,27625,"IMO ProblemIT",N/A,"27625IMO ProblemIT"
156471,276444007,"SNOMED CT",N/A,"276444007SNOMED CT"
71160,27658006,"SNOMED CT",N/A,"27658006SNOMED CT"
6004,27679,"IMO ProblemIT",Coded,"27679IMO ProblemIT"
5040,276836002,"SNOMED CT",N/A,"276836002SNOMED CT"
129161,27694,"IMO ProblemIT",N/A,"27694IMO ProblemIT"
116334,27719,"IMO ProblemIT",N/A,"27719IMO ProblemIT"
1170,2773252,"IMO ProblemIT",Coded,"2773252IMO ProblemIT"
160730,27733009,"SNOMED CT",N/A,"27733009SNOMED CT"
140485,27735,"IMO ProblemIT",Coded,"27735IMO ProblemIT"
131040,27744,"IMO ProblemIT",N/A,"27744IMO ProblemIT"
118393,27747,"IMO ProblemIT",N/A,"27747IMO ProblemIT"
135585,27758,"IMO ProblemIT",N/A,"27758IMO ProblemIT"
141067,27784,"IMO ProblemIT",N/A,"27784IMO ProblemIT"
917,277,AMPATH,N/A,277AMPATH
699,278147001,"SNOMED CT",N/A,"278147001SNOMED CT"
690,278149003,"SNOMED CT",N/A,"278149003SNOMED CT"
694,278150003,"SNOMED CT",N/A,"278150003SNOMED CT"
122496,27828302,"IMO ProblemIT",Coded,"27828302IMO ProblemIT"
158699,278284007,"SNOMED CT",N/A,"278284007SNOMED CT"
159314,278287000,"SNOMED CT",N/A,"278287000SNOMED CT"
140814,278528006,"SNOMED CT",N/A,"278528006SNOMED CT"
159328,27879,"IMO ProblemIT",N/A,"27879IMO ProblemIT"
5484,278906000,"SNOMED CT",Coded,"278906000SNOMED CT"
1859,278977008,"SNOMED NP",Coded,"278977008SNOMED NP"
279,278,AMPATH,N/A,278AMPATH
116225,279039007,"SNOMED CT",N/A,"279039007SNOMED CT"
879,279333002,"SNOMED CT",N/A,"279333002SNOMED CT"
279,279,AMPATH,N/A,279AMPATH
279,279,CIEL,N/A,279CIEL
279,279,PIH,N/A,279PIH
111759,27,AMPATH,N/A,27AMPATH
123468,28009,"IMO ProblemIT",N/A,"28009IMO ProblemIT"
151849,281050002,"SNOMED CT",N/A,"281050002SNOMED CT"
159250,281539005,"SNOMED CT",N/A,"281539005SNOMED CT"
160754,281647001,"SNOMED NP",N/A,"281647001SNOMED NP"
160559,281694009,"SNOMED NP",N/A,"281694009SNOMED NP"
123093,281794004,"SNOMED CT",N/A,"281794004SNOMED CT"
70245,281,RxNORM,N/A,281RxNORM
113496,28201,"IMO ProblemIT",N/A,"28201IMO ProblemIT"
153608,282026002,"SNOMED CT",N/A,"282026002SNOMED CT"
162062,282317005,"SNOMED CT",Coded,"282317005SNOMED CT"
75205,28235004,"SNOMED CT",N/A,"28235004SNOMED CT"
1447,282448,RxNORM,N/A,282448RxNORM
129406,282741006,"SNOMED NP",N/A,"282741006SNOMED NP"
150654,283049005,"SNOMED CT",N/A,"283049005SNOMED CT"
76514,28426008,"SNOMED CT",N/A,"28426008SNOMED CT"
1534,2843,PIH,N/A,2843PIH
111953,28459,"IMO ProblemIT",N/A,"28459IMO ProblemIT"
817,284620,RxNORM,N/A,284620RxNORM
104843,284636,RxNORM,N/A,284636RxNORM
794,284640,RxNORM,N/A,284640RxNORM
160580,284770003,"SNOMED CT",Coded,"284770003SNOMED CT"
117543,28591,"IMO ProblemIT",N/A,"28591IMO ProblemIT"
125220,28640,"IMO ProblemIT",N/A,"28640IMO ProblemIT"
116128,28660,"IMO ProblemIT",N/A,"28660IMO ProblemIT"
120345,286933003,"SNOMED NP",N/A,"286933003SNOMED NP"
79831,286,AMPATH,N/A,286AMPATH
120939,28712,"IMO ProblemIT",N/A,"28712IMO ProblemIT"
73138,288088,RxNORM,N/A,288088RxNORM
74797,288331,RxNORM,N/A,288331RxNORM
823,288517002,"SNOMED CT",N/A,"288517002SNOMED CT"
79053,28889,RxNORM,N/A,28889RxNORM
111873,2888,"PIH Malawi",N/A,"2888PIH Malawi"
160515,2894,"PIH Malawi",N/A,"2894PIH Malawi"
147232,289530006,"SNOMED CT",Coded,"289530006SNOMED CT"
147232,289543006,"SNOMED NP",Coded,"289543006SNOMED NP"
77920,289912,RxNORM,N/A,289912RxNORM
507,28999,"IMO ProblemIT",N/A,"28999IMO ProblemIT"
77714,290,AMPATH,N/A,290AMPATH
79250,29170,RxNORM,N/A,29170RxNORM
767,29175007,"SNOMED CT",N/A,"29175007SNOMED CT"
160442,29239794,"IMO ProblemIT",N/A,"29239794IMO ProblemIT"
160148,2931005,"SNOMED NP",N/A,"2931005SNOMED NP"
294,294,AMPATH,N/A,294AMPATH
294,294,CIEL,N/A,294CIEL
5334,295,AMPATH,N/A,295AMPATH
148762,295,"IMO ProblemIT",N/A,"295IMO ProblemIT"
119481,29688,"IMO ProblemIT",Coded,"29688IMO ProblemIT"
5334,296,AMPATH,N/A,296AMPATH
139983,297142003,"SNOMED CT",N/A,"297142003SNOMED CT"
125198,297144002,"SNOMED CT",N/A,"297144002SNOMED CT"
162331,29740003,"SNOMED NP",N/A,"29740003SNOMED NP"
115918,297960002,"SNOMED CT",N/A,"297960002SNOMED CT"
298,297,AMPATH,N/A,297AMPATH
136409,298266002,"SNOMED CT",N/A,"298266002SNOMED CT"
71159,29840005,"SNOMED CT",N/A,"29840005SNOMED CT"
120749,29857009,"SNOMED CT",N/A,"29857009SNOMED CT"
132648,298753001,"SNOMED CT",N/A,"298753001SNOMED CT"
152973,298753001,"SNOMED NP",N/A,"298753001SNOMED NP"
72120,29896003,"SNOMED CT",N/A,"29896003SNOMED CT"
298,298,AMPATH,N/A,298AMPATH
298,298,CIEL,N/A,298CIEL
298,298,PIH,N/A,298PIH
158420,299698007,"SNOMED CT",N/A,"299698007SNOMED CT"
134643,299703001,"SNOMED CT",N/A,"299703001SNOMED CT"
2,2,AMPATH,N/A,2AMPATH
2,2,CIEL,N/A,2CIEL
145802,30000155,3BT,Coded,300001553BT
150915,30000230,3BT,Coded,300002303BT
125225,30000278,3BT,N/A,300002783BT
155940,30000280,3BT,N/A,300002803BT
137262,30000307,3BT,N/A,300003073BT
141,30000308,3BT,N/A,300003083BT
130059,30001162,3BT,N/A,300011623BT
141585,300197009,"SNOMED CT",N/A,"300197009SNOMED CT"
145461,300208,"IMO ProblemIT",N/A,"300208IMO ProblemIT"
125861,300306001,"SNOMED CT",N/A,"300306001SNOMED CT"
141692,300317,"IMO ProblemIT",N/A,"300317IMO ProblemIT"
139983,300396,"IMO ProblemIT",N/A,"300396IMO ProblemIT"
118990,300420,"IMO ProblemIT",N/A,"300420IMO ProblemIT"
142075,300447,"IMO ProblemIT",N/A,"300447IMO ProblemIT"
142073,300488,"IMO ProblemIT",N/A,"300488IMO ProblemIT"
138554,300495,"IMO ProblemIT",N/A,"300495IMO ProblemIT"
135603,300615,"IMO ProblemIT",N/A,"300615IMO ProblemIT"
115815,300652,"IMO ProblemIT",N/A,"300652IMO ProblemIT"
114403,300745,"IMO ProblemIT",N/A,"300745IMO ProblemIT"
131015,300753,"IMO ProblemIT",N/A,"300753IMO ProblemIT"
125212,300885006,"SNOMED CT",N/A,"300885006SNOMED CT"
125201,300886007,"SNOMED CT",N/A,"300886007SNOMED CT"
126535,300899,"IMO ProblemIT",N/A,"300899IMO ProblemIT"
155029,300959008,"SNOMED CT",N/A,"300959008SNOMED CT"
112721,300962,"IMO ProblemIT",N/A,"300962IMO ProblemIT"
125861,300965,"IMO ProblemIT",N/A,"300965IMO ProblemIT"
125207,300984,"IMO ProblemIT",N/A,"300984IMO ProblemIT"
123560,301057,"IMO ProblemIT",N/A,"301057IMO ProblemIT"
117010,301062,"IMO ProblemIT",N/A,"301062IMO ProblemIT"
152756,30109221,"IMO ProblemIT",N/A,"30109221IMO ProblemIT"
117655,30114,"IMO ProblemIT",N/A,"30114IMO ProblemIT"
156668,30122571,"IMO ProblemIT",N/A,"30122571IMO ProblemIT"
114413,301336003,"SNOMED NP",N/A,"301336003SNOMED NP"
124997,301403003,"SNOMED CT",N/A,"301403003SNOMED CT"
124994,301404009,"SNOMED CT",Coded,"301404009SNOMED CT"
133467,301777002,"SNOMED CT",N/A,"301777002SNOMED CT"
162061,302040002,"SNOMED CT",Coded,"302040002SNOMED CT"
118983,302226006,"SNOMED CT",Coded,"302226006SNOMED CT"
125225,30233002,"SNOMED CT",N/A,"30233002SNOMED CT"
1560,303071001,"SNOMED CT",Coded,"303071001SNOMED CT"
125270,30375,"IMO ProblemIT",N/A,"30375IMO ProblemIT"
75842,30427009,"SNOMED CT",N/A,"30427009SNOMED CT"
131034,30473006,"SNOMED CT",N/A,"30473006SNOMED CT"
160551,306098008,"SNOMED CT",N/A,"306098008SNOMED CT"
1256,306807008,"SNOMED NP",N/A,"306807008SNOMED NP"
307,3071000105005,"SNOMED MVP",Coded,"3071000105005SNOMED MVP"
160870,307439001,"SNOMED CT",N/A,"307439001SNOMED CT"
135488,30746006,"SNOMED CT",N/A,"30746006SNOMED CT"
140125,30760008,"SNOMED CT",N/A,"30760008SNOMED CT"
134106,307772002,"SNOMED CT",N/A,"307772002SNOMED CT"
307,307,AMPATH,Coded,307AMPATH
307,307,CIEL,Coded,307CIEL
126127,30881,"IMO ProblemIT",N/A,"30881IMO ProblemIT"
307,308,AMPATH,Coded,308AMPATH
160563,309037001,"SNOMED NP",Coded,"309037001SNOMED NP"
140936,309257005,"SNOMED CT",N/A,"309257005SNOMED CT"
160561,309298003,"SNOMED NP",N/A,"309298003SNOMED NP"
132652,309521004,"SNOMED CT",N/A,"309521004SNOMED CT"
132654,309536001,"SNOMED CT",N/A,"309536001SNOMED CT"
132653,309538000,"SNOMED CT",N/A,"309538000SNOMED CT"
157498,309774006,"SNOMED CT",N/A,"309774006SNOMED CT"
136245,30989003,"SNOMED CT",N/A,"30989003SNOMED CT"
150796,310028,"IMO ProblemIT",N/A,"310028IMO ProblemIT"
5483,310031001,"SNOMED CT",Boolean,"310031001SNOMED CT"
161628,310070007,"SNOMED CT",N/A,"310070007SNOMED CT"
131730,31056006,"SNOMED CT",N/A,"31056006SNOMED CT"
74250,3108,RxNORM,N/A,3108RxNORM
146513,311287,"IMO ProblemIT",N/A,"311287IMO ProblemIT"
5275,312081001,"SNOMED CT",N/A,"312081001SNOMED CT"
140941,312230002,"SNOMED NP",N/A,"312230002SNOMED NP"
141586,312680,"IMO ProblemIT",N/A,"312680IMO ProblemIT"
141584,312684,"IMO ProblemIT",N/A,"312684IMO ProblemIT"
124997,312871,"IMO ProblemIT",N/A,"312871IMO ProblemIT"
140947,312941,"IMO ProblemIT",N/A,"312941IMO ProblemIT"
72822,312,AMPATH,N/A,312AMPATH
159382,313077009,"SNOMED CT",Coded,"313077009SNOMED CT"
140471,313141,"IMO ProblemIT",N/A,"313141IMO ProblemIT"
123944,313436004,"SNOMED NP",N/A,"313436004SNOMED NP"
139547,313488,"IMO ProblemIT",N/A,"313488IMO ProblemIT"
5497,313660005,"SNOMED CT",Numeric,"313660005SNOMED CT"
139117,313665,"IMO ProblemIT",N/A,"313665IMO ProblemIT"
730,313938009,"SNOMED CT",Numeric,"313938009SNOMED CT"
133487,314022009,"SNOMED CT",N/A,"314022009SNOMED CT"
140501,314109004,"SNOMED NP",Boolean,"314109004SNOMED NP"
137262,314281,"IMO ProblemIT",N/A,"314281IMO ProblemIT"
71154,314495,RxNORM,N/A,314495RxNORM
110125,314630009,"SNOMED CT",N/A,"314630009SNOMED CT"
81566,314756,RxNORM,N/A,314756RxNORM
135764,314820,"IMO ProblemIT",N/A,"314820IMO ProblemIT"
79250,314,AMPATH,N/A,314AMPATH
156046,315018008,"SNOMED CT",N/A,"315018008SNOMED CT"
5486,315042007,"SNOMED NP",Numeric,"315042007SNOMED NP"
856,315124004,"SNOMED CT",Numeric,"315124004SNOMED CT"
110375,315284009,"SNOMED CT",N/A,"315284009SNOMED CT"
137162,315642008,"SNOMED CT",N/A,"315642008SNOMED CT"
116557,315754,"IMO ProblemIT",N/A,"315754IMO ProblemIT"
241,315,AMPATH,N/A,315AMPATH
128141,3164,"IMO ProblemIT",N/A,"3164IMO ProblemIT"
114106,316754,"IMO ProblemIT",N/A,"316754IMO ProblemIT"
103166,3167,"RxNORM Comb",N/A,"3167RxNORM Comb"
103169,3170,"RxNORM Comb",N/A,"3170RxNORM Comb"
103172,3173,"RxNORM Comb",N/A,"3173RxNORM Comb"
119021,317663,"IMO ProblemIT",N/A,"317663IMO ProblemIT"
74797,317870009,"SNOMED CT",N/A,"317870009SNOMED CT"
84239,3184,PIH,N/A,3184PIH
103183,3184,"RxNORM Comb",N/A,"3184RxNORM Comb"
118938,318529,"IMO ProblemIT",N/A,"318529IMO ProblemIT"
149893,31860008,"SNOMED CT",N/A,"31860008SNOMED CT"
76488,31865003,"SNOMED CT",N/A,"31865003SNOMED CT"
146419,31872,"IMO ProblemIT",N/A,"31872IMO ProblemIT"
113116,31878,"IMO ProblemIT",N/A,"31878IMO ProblemIT"
86415,3190,PIH,N/A,3190PIH
73447,320016006,"SNOMED CT",N/A,"320016006SNOMED CT"
113809,320271,"IMO ProblemIT",N/A,"320271IMO ProblemIT"
147104,320778,"IMO ProblemIT",N/A,"320778IMO ProblemIT"
142126,32110003,"SNOMED CT",N/A,"32110003SNOMED CT"
160573,3211,PIH,N/A,3211PIH
171,3218000,"SNOMED CT",N/A,"3218000SNOMED CT"
130059,3219,"IMO ProblemIT",N/A,"3219IMO ProblemIT"
142903,322999,"IMO ProblemIT",N/A,"322999IMO ProblemIT"
114413,3230,PIH,N/A,3230PIH
81728,323404007,"SNOMED CT",N/A,"323404007SNOMED CT"
86350,324055,RxNORM,N/A,324055RxNORM
81066,32411,RxNORM,N/A,32411RxNORM
156113,324214,"IMO ProblemIT",N/A,"324214IMO ProblemIT"
85151,324550004,"SNOMED CT",N/A,"324550004SNOMED CT"
113371,324609,"IMO ProblemIT",N/A,"324609IMO ProblemIT"
630,324859007,"SNOMED CT",N/A,"324859007SNOMED CT"
140237,325040,"IMO ProblemIT",N/A,"325040IMO ProblemIT"
5978,32540,"IMO ProblemIT",N/A,"32540IMO ProblemIT"
160208,32541,"IMO ProblemIT",N/A,"32541IMO ProblemIT"
129369,32549,"IMO ProblemIT",N/A,"32549IMO ProblemIT"
139514,325751,"IMO ProblemIT",N/A,"325751IMO ProblemIT"
116824,326494,"IMO ProblemIT",N/A,"326494IMO ProblemIT"
156812,327607,"IMO ProblemIT",N/A,"327607IMO ProblemIT"
113223,327892,"IMO ProblemIT",N/A,"327892IMO ProblemIT"
132650,328541,"IMO ProblemIT",N/A,"328541IMO ProblemIT"
81573,32894,RxNORM,N/A,32894RxNORM
134643,328969,"IMO ProblemIT",N/A,"328969IMO ProblemIT"
798,328,AMPATH,N/A,328AMPATH
5490,32915391,"IMO ProcedureIT",N/A,"32915391IMO ProcedureIT"
730,32917475,"IMO ProcedureIT",Numeric,"32917475IMO ProcedureIT"
112930,32920311,"IMO ProblemIT",N/A,"32920311IMO ProblemIT"
86341,329248008,"SNOMED CT",N/A,"329248008SNOMED CT"
123396,32928273,"IMO ProblemIT",N/A,"32928273IMO ProblemIT"
112938,32928906,"IMO ProblemIT",N/A,"32928906IMO ProblemIT"
75161,32955006,"SNOMED CT",N/A,"32955006SNOMED CT"
110002,329572,"IMO ProblemIT",N/A,"329572IMO ProblemIT"
86341,329,AMPATH,N/A,329AMPATH
115147,330110,"IMO ProblemIT",N/A,"330110IMO ProblemIT"
132681,330144,"IMO ProblemIT",N/A,"330144IMO ProblemIT"
160542,33022008,"SNOMED CT",N/A,"33022008SNOMED CT"
131034,330688,"IMO ProblemIT",N/A,"330688IMO ProblemIT"
131020,330699,"IMO ProblemIT",N/A,"330699IMO ProblemIT"
131008,330709,"IMO ProblemIT",N/A,"330709IMO ProblemIT"
130908,330800,"IMO ProblemIT",N/A,"330800IMO ProblemIT"
103309,3310,"RxNORM Comb",N/A,"3310RxNORM Comb"
130987,3311,PIH,N/A,3311PIH
493,331589002,"SNOMED CT",N/A,"331589002SNOMED CT"
74745,3322,RxNORM,N/A,3322RxNORM
127750,332345,"IMO ProblemIT",Boolean,"332345IMO ProblemIT"
127640,332426,"IMO ProblemIT",N/A,"332426IMO ProblemIT"
924,332,AMPATH,N/A,332AMPATH
73138,333179001,"SNOMED CT",N/A,"333179001SNOMED CT"
1170,333292,"IMO ProblemIT",Coded,"333292IMO ProblemIT"
307,33331312,"IMO ProcedureIT",Coded,"33331312IMO ProcedureIT"
125225,333678,"IMO ProblemIT",N/A,"333678IMO ProblemIT"
125212,333685,"IMO ProblemIT",N/A,"333685IMO ProblemIT"
125201,333688,"IMO ProblemIT",N/A,"333688IMO ProblemIT"
159012,333693,"IMO ProblemIT",N/A,"333693IMO ProblemIT"
159467,3343,PIH,N/A,3343PIH
73042,33440000,"SNOMED CT",N/A,"33440000SNOMED CT"
159466,3344,PIH,N/A,3344PIH
122959,335215,"IMO ProblemIT",N/A,"335215IMO ProblemIT"
154169,335259,"IMO ProblemIT",N/A,"335259IMO ProblemIT"
122888,335275,"IMO ProblemIT",N/A,"335275IMO ProblemIT"
1059,33553000,"SNOMED CT",N/A,"33553000SNOMED CT"
74778,3355,RxNORM,N/A,3355RxNORM
294,335,AMPATH,N/A,335AMPATH
74807,3364,RxNORM,N/A,3364RxNORM
117543,33834360,"IMO ProblemIT",N/A,"33834360IMO ProblemIT"
117829,33839006,"SNOMED CT",N/A,"33839006SNOMED CT"
12,3386,PIH,Coded,3386PIH
74843,3392,RxNORM,N/A,3392RxNORM
74845,3393,RxNORM,N/A,3393RxNORM
1540,3395,PIH,N/A,3395PIH
159463,3396,PIH,N/A,3396PIH
1294,34000795,"IMO ProblemIT",N/A,"34000795IMO ProblemIT"
142630,34095006,"SNOMED CT",N/A,"34095006SNOMED CT"
154015,34095006,"SNOMED NP",N/A,"34095006SNOMED NP"
103424,3425,"RxNORM Comb",N/A,"3425RxNORM Comb"
71647,343047,RxNORM,N/A,343047RxNORM
128311,34363003,"SNOMED CT",N/A,"34363003SNOMED CT"
82448,34374,RxNORM,N/A,34374RxNORM
1610,3457005,"SNOMED NP",N/A,"3457005SNOMED NP"
294,346320003,"SNOMED CT",N/A,"346320003SNOMED CT"
103904,346344001,"SNOMED CT",N/A,"346344001SNOMED CT"
159783,346388008,"SNOMED CT",N/A,"346388008SNOMED CT"
104340,346501001,"SNOMED CT",N/A,"346501001SNOMED CT"
104396,346502008,"SNOMED CT",N/A,"346502008SNOMED CT"
104860,346506006,"SNOMED CT",N/A,"346506006SNOMED CT"
351,346599006,"SNOMED CT",N/A,"346599006SNOMED CT"
768,346671007,"SNOMED CT",N/A,"346671007SNOMED CT"
72835,34731007,"SNOMED CT",N/A,"34731007SNOMED CT"
123529,34878592,"IMO ProblemIT",N/A,"34878592IMO ProblemIT"
80792,348,AMPATH,N/A,348AMPATH
1662,3501,PIH,Boolean,3501PIH
104160,350265008,"SNOMED CT",N/A,"350265008SNOMED CT"
77512,350466,RxNORM,N/A,350466RxNORM
103511,3512,"RxNORM Comb",N/A,"3512RxNORM Comb"
136756,351814001,"SNOMED CT",N/A,"351814001SNOMED CT"
351,351,AMPATH,N/A,351AMPATH
351,351,CIEL,N/A,351CIEL
103526,3527,"RxNORM Comb",N/A,"3527RxNORM Comb"
103527,3528,"RxNORM Comb",N/A,"3528RxNORM Comb"
81572,35324004,"SNOMED CT",N/A,"35324004SNOMED CT"
135704,35329,"IMO ProblemIT",N/A,"35329IMO ProblemIT"
159249,3538270,"IMO ProblemIT",N/A,"3538270IMO ProblemIT"
119537,35489007,"SNOMED CT",N/A,"35489007SNOMED CT"
913,354,AMPATH,N/A,354AMPATH
147370,355282,"IMO ProblemIT",N/A,"355282IMO ProblemIT"
139534,355287,"IMO ProblemIT",N/A,"355287IMO ProblemIT"
124728,355311,"IMO ProblemIT",N/A,"355311IMO ProblemIT"
103553,3554,"RxNORM Comb",N/A,"3554RxNORM Comb"
913,355,AMPATH,N/A,355AMPATH
450,3568,"RxNORM Comb",N/A,"3568RxNORM Comb"
103570,3571,"RxNORM Comb",N/A,"3571RxNORM Comb"
123843,35745008,"SNOMED CT",N/A,"35745008SNOMED CT"
798,357,AMPATH,N/A,357AMPATH
103582,3583,"RxNORM Comb",N/A,"3583RxNORM Comb"
149856,3588,PIH,N/A,3588PIH
149856,3588,"PIH Malawi",N/A,"3588PIH Malawi"
146627,36031001,"SNOMED NP",N/A,"36031001SNOMED NP"
139100,360336,"IMO ProblemIT",N/A,"360336IMO ProblemIT"
143172,360375,"IMO ProblemIT",N/A,"360375IMO ProblemIT"
132652,360423,"IMO ProblemIT",N/A,"360423IMO ProblemIT"
132653,360424,"IMO ProblemIT",N/A,"360424IMO ProblemIT"
126401,360503,"IMO ProblemIT",N/A,"360503IMO ProblemIT"
139081,360534,"IMO ProblemIT",N/A,"360534IMO ProblemIT"
126598,360549009,"SNOMED CT",N/A,"360549009SNOMED CT"
115835,360611,"IMO ProblemIT",N/A,"360611IMO ProblemIT"
126626,360852,"IMO ProblemIT",N/A,"360852IMO ProblemIT"
131749,361275004,"SNOMED CT",N/A,"361275004SNOMED CT"
931,361,AMPATH,N/A,361AMPATH
145659,36209000,"SNOMED CT",N/A,"36209000SNOMED CT"
75161,3626,RxNORM,N/A,3626RxNORM
159524,3628,"PIH Malawi",N/A,"3628PIH Malawi"
74778,363598004,"SNOMED CT",N/A,"363598004SNOMED CT"
75205,3637,RxNORM,N/A,3637RxNORM
75222,3640,RxNORM,N/A,3640RxNORM
140707,36440009,"SNOMED CT",N/A,"36440009SNOMED CT"
160300,365460000,"SNOMED NP",N/A,"365460000SNOMED NP"
162204,365691004,"SNOMED NP",N/A,"365691004SNOMED NP"
112200,366010006,"SNOMED NP",N/A,"366010006SNOMED NP"
103659,3660,"RxNORM Comb",N/A,"3660RxNORM Comb"
103668,3669,"RxNORM Comb",N/A,"3669RxNORM Comb"
116130,367391008,"SNOMED CT",N/A,"367391008SNOMED CT"
126401,367466007,"SNOMED CT",N/A,"367466007SNOMED CT"
77164,3679,PIH,N/A,3679PIH
5278,368441006,"SNOMED CT",N/A,"368441006SNOMED CT"
127777,3692,PIH,N/A,3692PIH
82912,36944009,"SNOMED CT",N/A,"36944009SNOMED CT"
115147,3696007,"SNOMED CT",N/A,"3696007SNOMED CT"
121692,369,AMPATH,N/A,369AMPATH
995,3700,PIH,N/A,3700PIH
133487,370154,"IMO ProblemIT",N/A,"370154IMO ProblemIT"
120,3701,PIH,N/A,3701PIH
73092,370337008,"SNOMED CT",N/A,"370337008SNOMED CT"
119525,370455,"IMO ProblemIT",N/A,"370455IMO ProblemIT"
160197,37057007,"SNOMED CT",N/A,"37057007SNOMED CT"
159791,371001000,"SNOMED CT",N/A,"371001000SNOMED CT"
146419,3710,PIH,N/A,3710PIH
120768,371231,"IMO ProblemIT",N/A,"371231IMO ProblemIT"
162065,371252007,"SNOMED CT",N/A,"371252007SNOMED CT"
150915,37142,"IMO ProblemIT",Coded,"37142IMO ProblemIT"
152503,371584001,"SNOMED CT",N/A,"371584001SNOMED CT"
117772,3716002,"SNOMED CT",N/A,"3716002SNOMED CT"
124601,3719,PIH,N/A,3719PIH
119481,3720,PIH,Coded,3720PIH
119481,3720,"PIH Malawi",Coded,"3720PIH Malawi"
140238,3722,PIH,Coded,3722PIH
156812,3723001,"SNOMED CT",N/A,"3723001SNOMED CT"
115779,3725,PIH,N/A,3725PIH
115779,3725,"PIH Malawi",N/A,"3725PIH Malawi"
79782,372602008,"SNOMED NP",N/A,"372602008SNOMED NP"
71160,372687004,"SNOMED NP",N/A,"372687004SNOMED NP"
75842,372694001,"SNOMED NP",N/A,"372694001SNOMED NP"
139084,3726,PIH,N/A,3726PIH
70245,372729009,"SNOMED NP",N/A,"372729009SNOMED NP"
